1,-0.095357276380062
2,-0.25713111811876
3,-0.37960375964642
4,-0.45105549693108
5,-0.51505306136608
6,-0.61315587735176
7,-0.8955296381712
8,-0.98565722322464
9,-1.02711254704
10,-1.0271174045801
11,-1.0852300107479
12,-1.0055357445478
13,-0.96134313106537
14,-0.91738075852394
15,-0.87516816967726
16,-0.85296364432573
17,-0.81926957434416
18,-0.80404985666275
19,-0.72174312716722
20,-0.75188615107536
21,-0.71129180133343
22,-0.69675636130571
23,-0.66037705516815
24,-0.6214785618186
25,-0.57756735938787
26,-0.54762472438812
27,-0.52157988876104
28,-0.50267528045177
29,-0.5208072988987
30,-0.50427635723352
31,-0.46341560208797
32,-0.44287770795822
33,-0.39677744108438
34,-0.39570564180613
35,-0.409107203722
36,-0.40082246625423
37,-0.3964589330554
38,-0.35121801757812
39,-0.32286202985048
40,-0.32320038503408
41,-0.32281405234337
42,-0.321888240695
43,-0.33277552944422
44,-0.35373691809177
45,-0.36005285412073
46,-0.35520882689953
47,-0.33053499352932
48,-0.33954701691866
49,-0.32449682414532
50,-0.31643177467585
51,-0.30931244218349
52,-0.28822984421253
53,-0.29541040021181
54,-0.27794497185946
55,-0.27815217393637
56,-0.25671535021067
57,-0.25984488493204
58,-0.26506305646896
59,-0.26481886297464
60,-0.27339893108606
61,-0.26885661417246
62,-0.27515106755495
63,-0.29238852584362
64,-0.27444543755054
65,-0.27285833537579
66,-0.27229812979698
67,-0.26851659548283
68,-0.27455387759209
69,-0.30327244818211
70,-0.28581845986843
71,-0.28054606413841
72,-0.30645019698143
73,-0.30246568739414
74,-0.29572137546539
75,-0.27788608777523
76,-0.25835147070885
77,-0.25210114300251
78,-0.24693970394135
79,-0.24059923732281
80,-0.24444462656975
81,-0.25956621682644
82,-0.25390129482746
83,-0.25089377653599
84,-0.25882938551903
85,-0.26667385280132
86,-0.26922864258289
87,-0.26433752679825
88,-0.26904065239429
89,-0.2529178994894
90,-0.25320659327507
91,-0.2507867937088
92,-0.24493289411068
93,-0.28029315757751
94,-0.28757838642597
95,-0.26499050378799
96,-0.27337732851505
97,-0.26746787285805
98,-0.27868657195568
